Orthogroup	aip	nvec	spis	xenia	aip_LOC	single_copy	xenia_marker_status	xenia_marker_genes	spis_marker_status	spis_marker_genes	nvec_marker_status	nvec_marker_genes	aip_marker_status	aip_marker_genes
OG0014573	XP_020895440.1	NA	XP_022807199.1	NA	LOC110234402	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014574	XP_020895502.1	NA	NA	Xe_010224	LOC110234463	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014575	XP_020895510.1	XP_032221862.1	NA	NA	LOC110234476	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014576	XP_020895511.1	XP_032218850.1	NA	NA	LOC110234477	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014577	XP_020895515.1	XP_001638340.1	NA	NA	LOC110234481	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014578	XP_020895548.1	XP_048584532.1	NA	NA	LOC110234515	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014579	XP_020895558.1	XP_001641336.2	NA	NA	LOC110234521	FALSE	FALSE	NA	FALSE	NA	TRUE	XP_020895558.1	TRUE	LOC110234521
OG0014580	XP_020895613.1, XP_028512679.1	NA	NA	NA	LOC110234567, LOC114574395	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014581	XP_020895620.1	XP_032219403.2	NA	NA	LOC110234575	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014582	XP_020895637.1	XP_001636136.1	NA	NA	LOC110234592	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014583	XP_020895653.1, XP_028513512.1	NA	NA	NA	LOC110234608, LOC110234606	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014584	XP_020895674.1	XP_032235935.2	NA	NA	LOC110234631	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014585	XP_020895691.1, XP_020895696.1	NA	NA	NA	LOC110234646, LOC110234650	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014586	XP_020895751.1	XP_032236056.2	NA	NA	LOC110234700	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014587	XP_020895773.1, XP_028513909.1	NA	NA	NA	LOC110234732, LOC110235739	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014588	XP_020895796.1	XP_032222126.1	NA	NA	LOC110234749	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014589	XP_020895814.1	XP_001635692.2	NA	NA	LOC110234764	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014590	XP_020895815.1	XP_048580159.1	NA	NA	LOC110234765	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014591	XP_020895824.1	XP_032242659.1	NA	NA	LOC110234774	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014592	XP_020895848.1	XP_001637895.2	NA	NA	LOC110234795	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014593	XP_020895853.2	XP_048584062.1	NA	NA	LOC110234802	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014594	XP_020895867.1	XP_001631609.3	NA	NA	LOC110234812	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014595	XP_020895932.1	XP_048578842.1	NA	NA	LOC110234864	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014596	XP_020895935.1	XP_001627604.3	NA	NA	LOC110234866	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014597	XP_020896018.1	NA	XP_022784574.1	NA	LOC110234948	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014598	XP_020896055.1	XP_032219731.2	NA	NA	LOC110234984	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014599	XP_020896109.1	XP_001639518.1	NA	NA	LOC110235033	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014600	XP_020896156.1, XP_020910824.1	NA	NA	NA	LOC110235071, LOC110248619	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014601	XP_020896172.1	XP_001636442.3	NA	NA	LOC110235089	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014602	XP_020896212.1	XP_048590668.1	NA	NA	LOC110235123	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014603	XP_020896237.1	XP_032242060.2	NA	NA	LOC110235150	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014604	XP_020896262.1, XP_020896264.1	NA	NA	NA	LOC110235164, LOC110235166	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014605	XP_020896294.1	XP_032230582.1	NA	NA	LOC110235191	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014606	XP_020896295.2	NA	XP_022779762.1	NA	LOC110235196	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014607	XP_020896353.1	NA	XP_022790185.1	NA	LOC110235246	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014608	XP_020896356.1	NA	XP_022783812.1	NA	LOC110235251	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014609	XP_020896394.1	XP_048588710.1	NA	NA	LOC110235287	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014610	XP_020896398.2, XP_028514835.1	NA	NA	NA	LOC110235292, LOC110239005	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014611	XP_020896408.1, XP_028512599.1	NA	NA	NA	LOC110235263, LOC110235367	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014612	XP_020896413.1	XP_001628304.1	NA	NA	LOC110235299	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014613	XP_020896424.1	NA	XP_022797618.1	NA	LOC110235311	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014614	XP_020896427.1	NA	XP_022780049.1	NA	LOC110235317	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110235317
OG0014615	XP_020896433.1	NA	XP_022809718.1	NA	LOC110235322	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014616	XP_020896507.1	XP_032242600.2	NA	NA	LOC110235390	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014617	XP_020896522.1	NA	XP_022798454.1	NA	LOC110235405	FALSE	FALSE	NA	TRUE	XP_022798454.1	FALSE	NA	FALSE	NA
OG0014618	XP_020896561.1	XP_032232332.2	NA	NA	LOC110235439	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014619	XP_020896592.1	XP_032217814.1	NA	NA	LOC110235466	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110235466
OG0014620	XP_020896599.1, XP_028516864.1	NA	NA	NA	LOC110235481, LOC114575681	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014621	XP_020896617.1	XP_001619553.2	NA	NA	LOC110235495	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014622	XP_020896633.1, XP_020903971.2	NA	NA	NA	LOC110235510, LOC110242334	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014623	XP_020896645.1	NA	XP_022799409.1	NA	LOC110235520	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014624	XP_020896648.1	XP_001638552.2	NA	NA	LOC110235524	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014625	XP_020896672.1	XP_032242502.2	NA	NA	LOC110235547	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014626	XP_020896698.1	NA	XP_022790230.1	NA	LOC110235577	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014627	XP_020896699.2, XP_028515522.1	NA	NA	NA	LOC110235574, LOC110233156	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014628	XP_020896726.1, XP_020896727.1	NA	NA	NA	LOC110235601, LOC110235602	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014629	XP_020896770.1	XP_032221623.2	NA	NA	LOC110235637	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014630	XP_020896805.1	XP_032221629.1	NA	NA	LOC110235671	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014631	XP_020896811.1	XP_032234187.2	NA	NA	LOC110235675	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014632	XP_020896822.1	XP_032235766.1	NA	NA	LOC110235684	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014633	XP_020896852.2, XP_020896858.1	NA	NA	NA	LOC110235712, LOC110235715	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014634	XP_020896866.1	XP_032219555.2	NA	NA	LOC110235722	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014635	XP_020896870.2, XP_028513906.1	NA	NA	NA	LOC110235726, LOC110235778	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014636	XP_020896913.2	XP_001628800.1	NA	NA	LOC110235760	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014637	XP_020896948.2	XP_032234186.2	NA	NA	LOC110235792	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014638	XP_020896968.1	XP_048586741.1	NA	NA	LOC110235812	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014639	XP_020896995.2	NA	XP_022794351.1	NA	LOC110235837	FALSE	FALSE	NA	TRUE	XP_022794351.1	FALSE	NA	TRUE	LOC110235837
OG0014640	XP_020897014.1	XP_032227837.2	NA	NA	LOC110235880	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014641	XP_020897058.2, XP_020900080.1	NA	NA	NA	LOC110235922, LOC110238733	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110235922, LOC110238733
OG0014642	XP_020897067.1	XP_032240121.2	NA	NA	LOC110235935	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110235935
OG0014643	XP_020897102.2, XP_020914443.1	NA	NA	NA	LOC110235965, LOC110252026	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014644	XP_020897107.1	XP_032238691.2	NA	NA	LOC110235971	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014645	XP_020897130.1	NA	NA	Xe_001945	LOC110235992	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014646	XP_020897137.1	XP_001628755.2	NA	NA	LOC110236002	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014647	XP_020897179.1	XP_048581611.1	NA	NA	LOC110236043	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014648	XP_020897218.1	XP_048583319.1	NA	NA	LOC110236075	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014649	XP_020897329.1	NA	XP_022797744.1	NA	LOC110236180	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014650	XP_020897353.1	XP_048584660.1	NA	NA	LOC110236195	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014651	XP_020897366.1	NA	XP_022794211.1	NA	LOC110236209	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014652	XP_020897368.1, XP_020897391.1	NA	NA	NA	LOC110236207, LOC110236232	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014653	XP_020897378.2	NA	XP_022783678.1	NA	LOC110236220	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014654	XP_020897412.1	XP_032236320.2	NA	NA	LOC110236260	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110236260
OG0014655	XP_020897439.1	XP_032218059.1	NA	NA	LOC110236283	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014656	XP_020897456.1	XP_048584079.1	NA	NA	LOC110236297	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014657	XP_020897517.1	XP_032219690.2	NA	NA	LOC110236342	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014658	XP_020897518.1	NA	XP_022778597.1	NA	LOC110236343	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014659	XP_020897546.2, XP_020916450.1	NA	NA	NA	LOC110236371, LOC110253837	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014660	XP_020897558.1	XP_032230776.2	NA	NA	LOC110236382	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014661	XP_020897625.1	XP_001633384.1	NA	NA	LOC110236444	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014662	XP_020897669.1	XP_001640265.2	NA	NA	LOC110236450	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014663	XP_020897678.1	XP_048582160.1	NA	NA	LOC110236487	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014664	XP_020897733.1	XP_032239237.2	NA	NA	LOC110236536	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014665	XP_020897746.1, XP_028514109.1	NA	NA	NA	LOC110236550, LOC114574790	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014666	XP_020897750.1	XP_032231915.2	NA	NA	LOC110236555	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014667	XP_020897762.1	XP_048576983.1	NA	NA	LOC110236565	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014668	XP_020897767.1	XP_032220168.2	NA	NA	LOC110236569	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110236569
OG0014669	XP_020897813.2	NA	XP_022791114.1	NA	LOC110236615	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110236615
OG0014670	XP_020897823.2, XP_020897824.1	NA	NA	NA	LOC110236625, LOC110236626	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014671	XP_020897852.1	XP_001641400.2	NA	NA	LOC110236652	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014672	XP_020897885.1, XP_020897903.1	NA	NA	NA	LOC110236689, LOC110236704	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014673	XP_020897940.1	XP_001625593.2	NA	NA	LOC110236739	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014674	XP_020897950.1	XP_001630281.3	NA	NA	LOC110236747	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014675	XP_020897985.1	NA	XP_022785908.1	NA	LOC110236773	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014676	XP_020897998.1	NA	XP_022807986.1	NA	LOC110236789	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014677	XP_020898001.1	XP_001627047.3	NA	NA	LOC110236790	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014678	XP_020898003.1, XP_020914687.1	NA	NA	NA	LOC110236792, LOC110252251	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014679	XP_020898063.1	XP_048589547.1	NA	NA	LOC110236849	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014680	XP_020898067.1	XP_001641844.1	NA	NA	LOC110236851	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014681	XP_020898091.2, XP_020901321.2	NA	NA	NA	LOC110236878, LOC110239913	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014682	XP_020898141.1	NA	XP_022810099.1	NA	LOC110236925	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014683	XP_020898147.2, XP_020909586.2	NA	NA	NA	LOC110236930, LOC110247495	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014684	XP_020898220.1	XP_001639755.2	NA	NA	LOC110236992	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014685	XP_020898254.1	XP_032232208.2	NA	NA	LOC110237023	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014686	XP_020898282.1, XP_028517986.1	NA	NA	NA	LOC110237050, LOC114576107	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014687	XP_020898334.1	XP_032230396.1	NA	NA	LOC110237099	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014688	XP_020898449.2, XP_028514358.1	NA	NA	NA	LOC110237199, LOC110237182	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110237182, LOC110237199
OG0014689	XP_020898501.1	XP_048581594.1	NA	NA	LOC110237248	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014690	XP_020898525.1, XP_020908992.2	NA	NA	NA	LOC110237275, LOC110246948	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014691	XP_020898526.1	NA	XP_022786710.1	NA	LOC110237273	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014692	XP_020898571.1	NA	XP_022808957.1	NA	LOC110237323	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014693	XP_020898597.2, XP_020905554.1	NA	NA	NA	LOC110237350, LOC110243760	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014694	XP_020898604.1, XP_028513984.1	NA	NA	NA	LOC110237358, LOC114574761	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014695	XP_020898606.1	NA	XP_022783276.1	NA	LOC110237362	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014696	XP_020898623.1	XP_032242833.2	NA	NA	LOC110237380	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014697	XP_020898625.1	XP_048581282.1	NA	NA	LOC110237382	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014698	XP_020898657.1, XP_028515194.1	NA	NA	NA	LOC110237417, LOC114574209	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014699	XP_020898663.1, XP_028514439.1	NA	NA	NA	LOC110237424, LOC114574919	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014700	XP_020898664.1	XP_048588313.1	NA	NA	LOC110237425	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014701	XP_020898677.1	XP_032239970.1	NA	NA	LOC110237429	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014702	XP_020898726.1	XP_001637271.1	NA	NA	LOC110237475	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014703	XP_020898759.1	XP_032222173.2	NA	NA	LOC110237504	FALSE	FALSE	NA	FALSE	NA	TRUE	XP_020898759.1	TRUE	LOC110237504
OG0014704	XP_020898765.1	XP_001641131.1	NA	NA	LOC110237510	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014705	XP_020898782.1	XP_001641015.1	NA	NA	LOC110237524	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014706	XP_020898805.1	XP_032233892.1	NA	NA	LOC110237544	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014707	XP_020898849.1, XP_020912808.1	NA	NA	NA	LOC110237584, LOC110250539	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014708	XP_020898895.1	XP_032230418.2	NA	NA	LOC110237631	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110237631
OG0014709	XP_020898898.1	XP_032242006.2	NA	NA	LOC110237634	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014710	XP_020898926.1, XP_020898973.1	NA	NA	NA	LOC110237656, LOC110237702	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014711	XP_020898944.1	XP_032238112.1	NA	NA	LOC110237671	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014712	XP_020898958.1	NA	XP_022795044.1	NA	LOC110237684	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014713	XP_020898976.1, XP_020899000.1	NA	NA	NA	LOC110237705, LOC110237728	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110237728
OG0014714	XP_020898980.1, XP_028518432.1	NA	NA	NA	LOC110237708, LOC110250559	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014715	XP_020899008.1	XP_048576185.1	NA	NA	LOC110237736	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014716	XP_020899023.1	XP_032234478.1	NA	NA	LOC110237752	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014717	XP_020899174.2	NA	XP_022805742.1	NA	LOC110237893	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014718	XP_020899215.1	NA	XP_022792521.1	NA	LOC110237935	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014719	XP_020899261.1	XP_032236895.1	NA	NA	LOC110237971	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014720	XP_020899301.1	XP_032227903.1	NA	NA	LOC110238011	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110238011
OG0014721	XP_020899332.1	NA	XP_022797560.1	NA	LOC110238036	FALSE	FALSE	NA	TRUE	XP_022797560.1	FALSE	NA	FALSE	NA
OG0014722	XP_020899409.1	XP_048575899.1	NA	NA	LOC110238103	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110238103
OG0014723	XP_020899418.1	NA	XP_022785167.1	NA	LOC110238109	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014724	XP_020899431.1	NA	XP_022798205.1	NA	LOC110238126	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014725	XP_020899441.1	NA	XP_022798201.1	NA	LOC110238133	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014726	XP_020899443.1	NA	XP_022798351.1	NA	LOC110238135	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014727	XP_020899460.1, XP_020915397.1	NA	NA	NA	LOC114574176, LOC110252888	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014728	XP_020899485.1	XP_048585572.1	NA	NA	LOC110238183	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014729	XP_020899498.1	NA	XP_022790811.1	NA	LOC110238200	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014730	XP_020899522.1, XP_020916525.1	NA	NA	NA	LOC110238215, LOC110253916	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014731	XP_020899537.1	XP_048585212.1	NA	NA	LOC110238232	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110238232
OG0014732	XP_020899559.1	XP_032237260.1	NA	NA	LOC110238243	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014733	XP_020899587.1	XP_032220523.1	NA	NA	LOC110238268	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014734	XP_020899605.1, XP_020913692.1	NA	NA	NA	LOC110238286, LOC110251329	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014735	XP_020899634.1	XP_032221651.2	NA	NA	LOC110238310	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014736	XP_020899642.1	NA	XP_022785480.1	NA	LOC110238318	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014737	XP_020899686.1	XP_032239481.2	NA	NA	LOC110238355	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014738	XP_020899733.1	XP_048582679.1	NA	NA	LOC110238403	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014739	XP_020899741.1, XP_020911035.1	NA	NA	NA	LOC110238408, LOC110248815	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014740	XP_020899747.1	XP_001630118.3	NA	NA	LOC110238411	FALSE	FALSE	NA	FALSE	NA	TRUE	XP_020899747.1	FALSE	NA
OG0014741	XP_020899752.1	XP_001620677.3	NA	NA	LOC110238420	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014742	XP_020899787.1	NA	XP_022805636.1	NA	LOC110238453	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014743	XP_020899804.1	XP_032230287.2	NA	NA	LOC110238472	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014744	XP_020899915.1	XP_048585202.1	NA	NA	LOC110238576	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014745	XP_020899922.1	NA	XP_022806633.1	NA	LOC110238581	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014746	XP_020899934.1	NA	XP_022808589.1	NA	LOC110238591	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014747	XP_020899950.1	XP_032236983.2	NA	NA	LOC110238603	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014748	XP_020899980.1	XP_001634758.2	NA	NA	LOC110238636	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014749	XP_020900014.2, XP_020914223.1	NA	NA	NA	LOC110238667, LOC110251819	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014750	XP_020900038.1, XP_020900039.1	NA	NA	NA	LOC110238695, LOC110238696	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014751	XP_020900098.1	XP_032226361.2	NA	NA	LOC110238754	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0014752	XP_020900112.1	NA	NA	Xe_000388	LOC110238768	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
